"id";"spending_ids/id";"plan_line_ids/id";"name";"target_ids/id";"year"
"";"itb_plan_spending_1248";"";"";"";""
"";"itb_plan_spending_1249";"";"";"";""
"";"itb_plan_spending_1250";"";"";"";""
"";"itb_plan_spending_1251";"";"";"";""
"";"itb_plan_spending_1252";"";"";"";""
"";"itb_plan_spending_1253";"";"";"";""
"";"itb_plan_spending_1254";"";"";"";""
"";"itb_plan_spending_1255";"";"";"";""
"";"itb_plan_spending_1256";"";"";"";""
"";"itb_plan_spending_1257";"";"";"";""
"";"itb_plan_spending_1258";"";"";"";""
"";"itb_plan_spending_1259";"";"";"";""
"";"itb_plan_spending_1260";"";"";"";""
"";"itb_plan_spending_1261";"";"";"";""
"";"itb_plan_spending_1262";"";"";"";""
"";"itb_plan_spending_1263";"";"";"";""
"";"itb_plan_spending_1264";"";"";"";""
"";"itb_plan_spending_1265";"";"";"";""
"";"itb_plan_spending_1266";"";"";"";""
"";"itb_plan_spending_1267";"";"";"";""
"";"itb_plan_spending_1268";"";"";"";""
"";"itb_plan_spending_1269";"";"";"";""
"";"itb_plan_spending_1270";"";"";"";""
"";"itb_plan_spending_1271";"";"";"";""
"";"itb_plan_spending_1272";"";"";"";""
"";"itb_plan_spending_1273";"";"";"";""
"";"itb_plan_spending_1274";"";"";"";""
"";"itb_plan_spending_1275";"";"";"";""
"";"itb_plan_spending_1276";"";"";"";""
"";"itb_plan_spending_1277";"";"";"";""
"";"itb_plan_spending_1278";"";"";"";""
"";"itb_plan_spending_1279";"";"";"";""
"";"itb_plan_spending_1280";"";"";"";""
"";"itb_plan_spending_1281";"";"";"";""
"";"itb_plan_spending_1282";"";"";"";""
"";"itb_plan_spending_1283";"";"";"";""
"";"itb_plan_spending_1284";"";"";"";""
"";"itb_plan_spending_1285";"";"";"";""
"";"itb_plan_spending_1286";"";"";"";""
"";"itb_plan_spending_1287";"";"";"";""
"";"itb_plan_spending_1288";"";"";"";""
"";"itb_plan_spending_1289";"";"";"";""
"";"itb_plan_spending_1290";"";"";"";""
"";"itb_plan_spending_1291";"";"";"";""
"";"itb_plan_spending_1292";"";"";"";""
"";"itb_plan_spending_1293";"";"";"";""
"";"itb_plan_spending_1294";"";"";"";""
"";"itb_plan_spending_1295";"";"";"";""
"";"itb_plan_spending_1296";"";"";"";""
"";"itb_plan_spending_1297";"";"";"";""
"";"itb_plan_spending_1298";"";"";"";""
"";"itb_plan_spending_1299";"";"";"";""
"";"itb_plan_spending_1300";"";"";"";""
"";"itb_plan_spending_1301";"";"";"";""
"";"itb_plan_spending_1302";"";"";"";""
"";"itb_plan_spending_1303";"";"";"";""
"";"itb_plan_spending_1304";"";"";"";""
"";"itb_plan_spending_1305";"";"";"";""
"";"itb_plan_spending_1306";"";"";"";""
"";"itb_plan_spending_1307";"";"";"";""
"";"itb_plan_spending_1308";"";"";"";""
"";"itb_plan_spending_1309";"";"";"";""
"";"itb_plan_spending_1310";"";"";"";""
"";"itb_plan_spending_1311";"";"";"";""
"";"itb_plan_spending_1312";"";"";"";""
"";"itb_plan_spending_1313";"";"";"";""
"";"itb_plan_spending_1314";"";"";"";""
"";"itb_plan_spending_1315";"";"";"";""
"";"itb_plan_spending_1316";"";"";"";""
"";"itb_plan_spending_1317";"";"";"";""
"";"itb_plan_spending_1318";"";"";"";""
"";"itb_plan_spending_1319";"";"";"";""
"";"itb_plan_spending_1320";"";"";"";""
"";"itb_plan_spending_1321";"";"";"";""
"";"itb_plan_spending_1322";"";"";"";""
"";"itb_plan_spending_1323";"";"";"";""
"";"itb_plan_spending_1324";"";"";"";""
"";"itb_plan_spending_1325";"";"";"";""
"";"itb_plan_spending_1326";"";"";"";""
"";"itb_plan_spending_1327";"";"";"";""
"";"itb_plan_spending_1328";"";"";"";""
"";"itb_plan_spending_1329";"";"";"";""
"";"itb_plan_spending_1330";"";"";"";""
"";"itb_plan_spending_1331";"";"";"";""
"";"itb_plan_spending_1332";"";"";"";""
"";"itb_plan_spending_1333";"";"";"";""
"";"itb_plan_spending_1334";"";"";"";""
"";"itb_plan_spending_1335";"";"";"";""
"";"itb_plan_spending_1336";"";"";"";""
"";"itb_plan_spending_1337";"";"";"";""
"";"itb_plan_spending_1338";"";"";"";""
"";"itb_plan_spending_1339";"";"";"";""
"";"itb_plan_spending_1340";"";"";"";""
"";"itb_plan_spending_1341";"";"";"";""
"";"itb_plan_spending_1342";"";"";"";""
"";"itb_plan_spending_1343";"";"";"";""
"";"itb_plan_spending_1344";"";"";"";""
"";"itb_plan_spending_1345";"";"";"";""
"";"itb_plan_spending_1346";"";"";"";""
"";"itb_plan_spending_1347";"";"";"";""
"";"itb_plan_spending_1348";"";"";"";""
"";"itb_plan_spending_1349";"";"";"";""
"";"itb_plan_spending_1350";"";"";"";""
"";"itb_plan_spending_1351";"";"";"";""
"";"itb_plan_spending_1352";"";"";"";""
"";"itb_plan_spending_1353";"";"";"";""
"";"itb_plan_spending_1354";"";"";"";""
"";"itb_plan_spending_1355";"";"";"";""
"";"itb_plan_spending_1356";"";"";"";""
"";"itb_plan_spending_1357";"";"";"";""
"";"itb_plan_spending_1358";"";"";"";""
"";"itb_plan_spending_1359";"";"";"";""
"";"itb_plan_spending_1360";"";"";"";""
"";"itb_plan_spending_1361";"";"";"";""
"";"itb_plan_spending_1362";"";"";"";""
"";"itb_plan_spending_1363";"";"";"";""
"";"itb_plan_spending_1364";"";"";"";""
"";"itb_plan_spending_1365";"";"";"";""
"";"itb_plan_spending_1366";"";"";"";""
"";"itb_plan_spending_1367";"";"";"";""
"";"itb_plan_spending_1368";"";"";"";""
"";"itb_plan_spending_1369";"";"";"";""
"";"itb_plan_spending_1370";"";"";"";""
"";"itb_plan_spending_1371";"";"";"";""
"";"itb_plan_spending_1372";"";"";"";""
"";"itb_plan_spending_1373";"";"";"";""
"";"itb_plan_spending_1374";"";"";"";""
"";"itb_plan_spending_1375";"";"";"";""
"";"itb_plan_spending_1376";"";"";"";""
"";"itb_plan_spending_1377";"";"";"";""
"";"itb_plan_spending_1378";"";"";"";""
"";"itb_plan_spending_1379";"";"";"";""
"";"itb_plan_spending_1380";"";"";"";""
"";"itb_plan_spending_1381";"";"";"";""
"";"itb_plan_spending_1382";"";"";"";""
"";"itb_plan_spending_1383";"";"";"";""
"";"itb_plan_spending_1384";"";"";"";""
"";"itb_plan_spending_1385";"";"";"";""
"";"itb_plan_spending_1386";"";"";"";""
"";"itb_plan_spending_1387";"";"";"";""
"";"itb_plan_spending_1388";"";"";"";""
"";"itb_plan_spending_1389";"";"";"";""
"";"itb_plan_spending_1390";"";"";"";""
"";"itb_plan_spending_1391";"";"";"";""
"";"itb_plan_spending_1392";"";"";"";""
"";"itb_plan_spending_1393";"";"";"";""
"";"itb_plan_spending_1394";"";"";"";""
"";"itb_plan_spending_1395";"";"";"";""
"";"itb_plan_spending_1396";"";"";"";""
"";"itb_plan_spending_1397";"";"";"";""
"";"itb_plan_spending_1398";"";"";"";""
"";"itb_plan_spending_1399";"";"";"";""
"";"itb_plan_spending_1400";"";"";"";""
"";"itb_plan_spending_1401";"";"";"";""
"";"itb_plan_spending_1402";"";"";"";""
"";"itb_plan_spending_1403";"";"";"";""
"";"itb_plan_spending_1404";"";"";"";""
"";"itb_plan_spending_1405";"";"";"";""
"";"itb_plan_spending_1406";"";"";"";""
"";"itb_plan_spending_1407";"";"";"";""
"";"itb_plan_spending_1408";"";"";"";""
"";"itb_plan_spending_1409";"";"";"";""
"";"itb_plan_spending_1410";"";"";"";""
"";"itb_plan_spending_1411";"";"";"";""
"";"itb_plan_spending_1412";"";"";"";""
"";"itb_plan_spending_1413";"";"";"";""
"";"itb_plan_spending_1414";"";"";"";""
"";"itb_plan_spending_1415";"";"";"";""
"";"itb_plan_spending_1416";"";"";"";""
"";"itb_plan_spending_1417";"";"";"";""
"";"itb_plan_spending_1418";"";"";"";""
"";"itb_plan_spending_1419";"";"";"";""
"";"itb_plan_spending_1420";"";"";"";""
"";"itb_plan_spending_1421";"";"";"";""
"";"itb_plan_spending_1422";"";"";"";""
"";"itb_plan_spending_1423";"";"";"";""
"";"itb_plan_spending_1424";"";"";"";""
"";"itb_plan_spending_1425";"";"";"";""
"";"itb_plan_spending_1426";"";"";"";""
"";"itb_plan_spending_1427";"";"";"";""
"";"itb_plan_spending_1428";"";"";"";""
"";"itb_plan_spending_1429";"";"";"";""
"";"itb_plan_spending_1430";"";"";"";""
"";"itb_plan_spending_1431";"";"";"";""
"";"itb_plan_spending_1432";"";"";"";""
"";"itb_plan_spending_1433";"";"";"";""
"";"itb_plan_spending_1434";"";"";"";""
"";"itb_plan_spending_1435";"";"";"";""
"";"itb_plan_spending_1436";"";"";"";""
"";"itb_plan_spending_1437";"";"";"";""
"";"itb_plan_spending_1438";"";"";"";""
"";"itb_plan_spending_1439";"";"";"";""
"";"itb_plan_spending_1440";"";"";"";""
"";"itb_plan_spending_1441";"";"";"";""
"";"itb_plan_spending_1442";"";"";"";""
"";"itb_plan_spending_1443";"";"";"";""
"";"itb_plan_spending_1444";"";"";"";""
"";"itb_plan_spending_1445";"";"";"";""
"";"itb_plan_spending_1446";"";"";"";""
"";"itb_plan_spending_1447";"";"";"";""
"";"itb_plan_spending_1448";"";"";"";""
"";"itb_plan_spending_1449";"";"";"";""
"";"itb_plan_spending_1450";"";"";"";""
"";"itb_plan_spending_1451";"";"";"";""
"";"itb_plan_spending_1452";"";"";"";""
"";"itb_plan_spending_1453";"";"";"";""
"";"itb_plan_spending_1454";"";"";"";""
"";"itb_plan_spending_1455";"";"";"";""
"";"itb_plan_spending_1456";"";"";"";""
"";"itb_plan_spending_1457";"";"";"";""
"";"itb_plan_spending_1458";"";"";"";""
"";"itb_plan_spending_1459";"";"";"";""
"";"itb_plan_spending_1460";"";"";"";""
"";"itb_plan_spending_1461";"";"";"";""
"";"itb_plan_spending_1462";"";"";"";""
"";"itb_plan_spending_1463";"";"";"";""
"";"itb_plan_spending_1464";"";"";"";""
"";"itb_plan_spending_1465";"";"";"";""
"";"itb_plan_spending_1466";"";"";"";""
"";"itb_plan_spending_1467";"";"";"";""
"";"itb_plan_spending_1468";"";"";"";""
"";"itb_plan_spending_1469";"";"";"";""
"";"itb_plan_spending_1470";"";"";"";""
"";"itb_plan_spending_1471";"";"";"";""
"";"itb_plan_spending_1472";"";"";"";""
"";"itb_plan_spending_1473";"";"";"";""
"";"itb_plan_spending_1474";"";"";"";""
"";"itb_plan_spending_1475";"";"";"";""
"";"itb_plan_spending_1476";"";"";"";""
"";"itb_plan_spending_1477";"";"";"";""
"";"itb_plan_spending_1478";"";"";"";""
"";"itb_plan_spending_1479";"";"";"";""
"";"itb_plan_spending_1480";"";"";"";""
"";"itb_plan_spending_1481";"";"";"";""
"";"itb_plan_spending_1482";"";"";"";""
"";"itb_plan_spending_1483";"";"";"";""
"";"itb_plan_spending_1484";"";"";"";""
"";"itb_plan_spending_1485";"";"";"";""
"";"itb_plan_spending_1486";"";"";"";""
"";"itb_plan_spending_1487";"";"";"";""
"";"itb_plan_spending_1488";"";"";"";""
"";"itb_plan_spending_1489";"";"";"";""
"";"itb_plan_spending_1490";"";"";"";""
"";"itb_plan_spending_1491";"";"";"";""
"";"itb_plan_spending_1492";"";"";"";""
"";"itb_plan_spending_1493";"";"";"";""
"";"itb_plan_spending_1494";"";"";"";""
"";"itb_plan_spending_1495";"";"";"";""
"";"itb_plan_spending_1496";"";"";"";""
"";"itb_plan_spending_1497";"";"";"";""
"";"itb_plan_spending_1498";"";"";"";""
"";"itb_plan_spending_1499";"";"";"";""
"";"itb_plan_spending_1500";"";"";"";""
"";"itb_plan_spending_1501";"";"";"";""
"";"itb_plan_spending_1502";"";"";"";""
"";"itb_plan_spending_1503";"";"";"";""
"";"itb_plan_spending_1504";"";"";"";""
"";"itb_plan_spending_1505";"";"";"";""
"";"itb_plan_spending_1506";"";"";"";""
"";"itb_plan_spending_1507";"";"";"";""
"";"itb_plan_spending_1508";"";"";"";""
"";"itb_plan_spending_1509";"";"";"";""
"";"itb_plan_spending_1510";"";"";"";""
"";"itb_plan_spending_1511";"";"";"";""
"";"itb_plan_spending_1512";"";"";"";""
"";"itb_plan_spending_1513";"";"";"";""
"";"itb_plan_spending_1514";"";"";"";""
"";"itb_plan_spending_1515";"";"";"";""
"";"itb_plan_spending_1516";"";"";"";""
"";"itb_plan_spending_1517";"";"";"";""
"";"itb_plan_spending_1518";"";"";"";""
"";"itb_plan_spending_1519";"";"";"";""
"";"itb_plan_spending_1520";"";"";"";""
"";"itb_plan_spending_1521";"";"";"";""
"";"itb_plan_spending_1522";"";"";"";""
"";"itb_plan_spending_1523";"";"";"";""
"";"itb_plan_spending_1524";"";"";"";""
"";"itb_plan_spending_1525";"";"";"";""
"";"itb_plan_spending_1526";"";"";"";""
"";"itb_plan_spending_1527";"";"";"";""
"";"itb_plan_spending_1528";"";"";"";""
"";"itb_plan_spending_1529";"";"";"";""
"";"itb_plan_spending_1530";"";"";"";""
"";"itb_plan_spending_1531";"";"";"";""
"";"itb_plan_spending_1532";"";"";"";""
"";"itb_plan_spending_1533";"";"";"";""
"";"itb_plan_spending_1534";"";"";"";""
"";"itb_plan_spending_1535";"";"";"";""
"";"itb_plan_spending_1536";"";"";"";""
"";"itb_plan_spending_1537";"";"";"";""
"";"itb_plan_spending_1538";"";"";"";""
"";"itb_plan_spending_1539";"";"";"";""
"";"itb_plan_spending_1540";"";"";"";""
"";"itb_plan_spending_1541";"";"";"";""
"";"itb_plan_spending_1542";"";"";"";""
"";"itb_plan_spending_1543";"";"";"";""
"";"itb_plan_spending_1544";"";"";"";""
"";"itb_plan_spending_1545";"";"";"";""
"";"itb_plan_spending_1546";"";"";"";""
"";"itb_plan_spending_1547";"";"";"";""
"";"itb_plan_spending_1548";"";"";"";""
"";"itb_plan_spending_1549";"";"";"";""
"";"itb_plan_spending_1550";"";"";"";""
"";"itb_plan_spending_1551";"";"";"";""
"";"itb_plan_spending_1552";"";"";"";""
"";"itb_plan_spending_1553";"";"";"";""
"";"itb_plan_spending_1554";"";"";"";""
"";"itb_plan_spending_1555";"";"";"";""
"";"itb_plan_spending_1556";"";"";"";""
"";"itb_plan_spending_1557";"";"";"";""
"";"itb_plan_spending_1558";"";"";"";""
"";"itb_plan_spending_1559";"";"";"";""
"";"itb_plan_spending_1560";"";"";"";""
"";"itb_plan_spending_1561";"";"";"";""
"";"itb_plan_spending_1562";"";"";"";""
"";"itb_plan_spending_1563";"";"";"";""
"";"itb_plan_spending_1564";"";"";"";""
"";"itb_plan_spending_1565";"";"";"";""
"";"itb_plan_spending_1566";"";"";"";""
"";"itb_plan_spending_1567";"";"";"";""
"";"itb_plan_spending_1568";"";"";"";""
"";"itb_plan_spending_1569";"";"";"";""
"";"itb_plan_spending_1570";"";"";"";""
"";"itb_plan_spending_1571";"";"";"";""
"";"itb_plan_spending_1572";"";"";"";""
"";"itb_plan_spending_1573";"";"";"";""
"";"itb_plan_spending_1574";"";"";"";""
"";"itb_plan_spending_1575";"";"";"";""
"";"itb_plan_spending_1576";"";"";"";""
"";"itb_plan_spending_1577";"";"";"";""
"";"itb_plan_spending_1578";"";"";"";""
"";"itb_plan_spending_1579";"";"";"";""
"";"itb_plan_spending_1580";"";"";"";""
"";"itb_plan_spending_1581";"";"";"";""
"";"itb_plan_spending_1582";"";"";"";""
"";"itb_plan_spending_1583";"";"";"";""
"";"itb_plan_spending_1584";"";"";"";""
"";"itb_plan_spending_1585";"";"";"";""
"";"itb_plan_spending_1586";"";"";"";""
"";"itb_plan_spending_1587";"";"";"";""
"";"itb_plan_spending_1588";"";"";"";""
"";"itb_plan_spending_1589";"";"";"";""
"";"itb_plan_spending_1590";"";"";"";""
"";"itb_plan_spending_1591";"";"";"";""
"";"itb_plan_spending_1592";"";"";"";""
"";"itb_plan_spending_1593";"";"";"";""
"";"itb_plan_spending_1594";"";"";"";""
"";"itb_plan_spending_1595";"";"";"";""
"";"itb_plan_spending_1596";"";"";"";""
"";"itb_plan_spending_1597";"";"";"";""
"";"itb_plan_spending_1598";"";"";"";""
"";"itb_plan_spending_1599";"";"";"";""
"";"itb_plan_spending_1600";"";"";"";""
"";"itb_plan_spending_1601";"";"";"";""
"";"itb_plan_spending_1602";"";"";"";""
"";"itb_plan_spending_1603";"";"";"";""
"";"itb_plan_spending_1604";"";"";"";""
"";"itb_plan_spending_1605";"";"";"";""
"";"itb_plan_spending_1606";"";"";"";""
"";"itb_plan_spending_1607";"";"";"";""
"";"itb_plan_spending_1608";"";"";"";""
"";"itb_plan_spending_1609";"";"";"";""
"";"itb_plan_spending_1610";"";"";"";""
"";"itb_plan_spending_1611";"";"";"";""
"";"itb_plan_spending_1612";"";"";"";""
"";"itb_plan_spending_1613";"";"";"";""
"";"itb_plan_spending_1614";"";"";"";""
"";"itb_plan_spending_1615";"";"";"";""
"";"itb_plan_spending_1616";"";"";"";""
"";"itb_plan_spending_1617";"";"";"";""
"";"itb_plan_spending_1618";"";"";"";""
"";"itb_plan_spending_1619";"";"";"";""
"";"itb_plan_spending_1620";"";"";"";""
"";"itb_plan_spending_1621";"";"";"";""
"";"itb_plan_spending_1622";"";"";"";""
"";"itb_plan_spending_1623";"";"";"";""
"";"itb_plan_spending_1624";"";"";"";""
"";"itb_plan_spending_1625";"";"";"";""
"";"itb_plan_spending_1626";"";"";"";""
"";"itb_plan_spending_1627";"";"";"";""
"";"itb_plan_spending_1628";"";"";"";""
"";"itb_plan_spending_1629";"";"";"";""
"";"itb_plan_spending_1630";"";"";"";""
"";"itb_plan_spending_1631";"";"";"";""
"";"itb_plan_spending_1632";"";"";"";""
"";"itb_plan_spending_1633";"";"";"";""
"";"itb_plan_spending_1634";"";"";"";""
"";"itb_plan_spending_1635";"";"";"";""
"";"itb_plan_spending_1636";"";"";"";""
"";"itb_plan_spending_1637";"";"";"";""
"";"itb_plan_spending_1638";"";"";"";""
"";"itb_plan_spending_1639";"";"";"";""
"";"itb_plan_spending_1640";"";"";"";""
"";"itb_plan_spending_1641";"";"";"";""
"";"itb_plan_spending_1642";"";"";"";""
"";"itb_plan_spending_1643";"";"";"";""
"";"itb_plan_spending_1644";"";"";"";""
"";"itb_plan_spending_1645";"";"";"";""
"";"itb_plan_spending_1646";"";"";"";""
"";"itb_plan_spending_1647";"";"";"";""
"";"itb_plan_spending_1648";"";"";"";""
"";"itb_plan_spending_1649";"";"";"";""
"";"itb_plan_spending_1650";"";"";"";""
"";"itb_plan_spending_1651";"";"";"";""
"";"itb_plan_spending_1652";"";"";"";""
"";"itb_plan_spending_1653";"";"";"";""
"";"itb_plan_spending_1654";"";"";"";""
"";"itb_plan_spending_1655";"";"";"";""
"";"itb_plan_spending_1656";"";"";"";""
"";"itb_plan_spending_1657";"";"";"";""
"";"itb_plan_spending_1658";"";"";"";""
"";"itb_plan_spending_1659";"";"";"";""
"";"itb_plan_spending_1660";"";"";"";""
"";"itb_plan_spending_1661";"";"";"";""
"";"itb_plan_spending_1662";"";"";"";""
"";"itb_plan_spending_1663";"";"";"";""
"";"itb_plan_spending_1664";"";"";"";""
"";"itb_plan_spending_1665";"";"";"";""
"";"itb_plan_spending_1666";"";"";"";""
"";"itb_plan_spending_1667";"";"";"";""
"";"itb_plan_spending_1668";"";"";"";""
"";"itb_plan_spending_1669";"";"";"";""
"";"itb_plan_spending_1670";"";"";"";""
"";"itb_plan_spending_1671";"";"";"";""
"";"itb_plan_spending_1672";"";"";"";""
"";"itb_plan_spending_1673";"";"";"";""
"";"itb_plan_spending_1674";"";"";"";""
"";"itb_plan_spending_1675";"";"";"";""
"";"itb_plan_spending_1676";"";"";"";""
"";"itb_plan_spending_1677";"";"";"";""
"";"itb_plan_spending_1678";"";"";"";""
"";"itb_plan_spending_1679";"";"";"";""
"";"itb_plan_spending_1680";"";"";"";""
"";"itb_plan_spending_1681";"";"";"";""
"";"itb_plan_spending_1682";"";"";"";""
"";"itb_plan_spending_1683";"";"";"";""
"";"itb_plan_spending_1684";"";"";"";""
"";"itb_plan_spending_1685";"";"";"";""
"";"itb_plan_spending_1686";"";"";"";""
"";"itb_plan_spending_1687";"";"";"";""
"";"itb_plan_spending_1688";"";"";"";""
"";"itb_plan_spending_1689";"";"";"";""
"";"itb_plan_spending_1690";"";"";"";""
"";"itb_plan_spending_1691";"";"";"";""
"";"itb_plan_spending_1692";"";"";"";""
"";"itb_plan_spending_1693";"";"";"";""
"";"itb_plan_spending_1694";"";"";"";""
"";"itb_plan_spending_1695";"";"";"";""
"";"itb_plan_spending_1696";"";"";"";""
"";"itb_plan_spending_1697";"";"";"";""
"";"itb_plan_spending_1698";"";"";"";""
"";"itb_plan_spending_1699";"";"";"";""
"";"itb_plan_spending_1700";"";"";"";""
"";"itb_plan_spending_1701";"";"";"";""
"";"itb_plan_spending_1702";"";"";"";""
"";"itb_plan_spending_1703";"";"";"";""
"";"itb_plan_spending_1704";"";"";"";""
"";"itb_plan_spending_1705";"";"";"";""
"";"itb_plan_spending_1706";"";"";"";""
"";"itb_plan_spending_1707";"";"";"";""
"";"itb_plan_spending_1708";"";"";"";""
"";"itb_plan_spending_1709";"";"";"";""
"";"itb_plan_spending_1710";"";"";"";""
"";"itb_plan_spending_1711";"";"";"";""
"";"itb_plan_spending_1712";"";"";"";""
"";"itb_plan_spending_1713";"";"";"";""
"";"itb_plan_spending_1714";"";"";"";""
"";"itb_plan_spending_1715";"";"";"";""
"";"itb_plan_spending_1716";"";"";"";""
"";"itb_plan_spending_1717";"";"";"";""
"";"itb_plan_spending_1718";"";"";"";""
"";"itb_plan_spending_1719";"";"";"";""
"";"itb_plan_spending_1720";"";"";"";""
"";"itb_plan_spending_1721";"";"";"";""
"";"itb_plan_spending_1722";"";"";"";""
"";"itb_plan_spending_1723";"";"";"";""
"";"itb_plan_spending_1724";"";"";"";""
"";"itb_plan_spending_1725";"";"";"";""
"";"itb_plan_spending_1726";"";"";"";""
"";"itb_plan_spending_1727";"";"";"";""
"";"itb_plan_spending_1728";"";"";"";""
"";"itb_plan_spending_1729";"";"";"";""
"";"itb_plan_spending_1730";"";"";"";""
"";"itb_plan_spending_1731";"";"";"";""
"";"itb_plan_spending_1732";"";"";"";""
"";"itb_plan_spending_1733";"";"";"";""
"";"itb_plan_spending_1734";"";"";"";""
"";"itb_plan_spending_1735";"";"";"";""
"";"itb_plan_spending_1736";"";"";"";""
"";"itb_plan_spending_1737";"";"";"";""
"";"itb_plan_spending_1738";"";"";"";""
"";"itb_plan_spending_1739";"";"";"";""
"";"itb_plan_spending_1740";"";"";"";""
"";"itb_plan_spending_1741";"";"";"";""
"";"itb_plan_spending_1742";"";"";"";""
"";"itb_plan_spending_1743";"";"";"";""
"";"itb_plan_spending_1744";"";"";"";""
"";"itb_plan_spending_1745";"";"";"";""
"";"itb_plan_spending_1746";"";"";"";""
"";"itb_plan_spending_1747";"";"";"";""
"";"itb_plan_spending_1748";"";"";"";""
"";"itb_plan_spending_1749";"";"";"";""
"";"itb_plan_spending_1750";"";"";"";""
"";"itb_plan_spending_1751";"";"";"";""
"";"itb_plan_spending_1752";"";"";"";""
"";"itb_plan_spending_1753";"";"";"";""
"";"itb_plan_spending_1754";"";"";"";""
"";"itb_plan_spending_1755";"";"";"";""
"";"itb_plan_spending_1756";"";"";"";""
"";"itb_plan_spending_1757";"";"";"";""
"";"itb_plan_spending_1758";"";"";"";""
"";"itb_plan_spending_1759";"";"";"";""
"";"itb_plan_spending_1760";"";"";"";""
"";"itb_plan_spending_1761";"";"";"";""
"";"itb_plan_spending_1762";"";"";"";""
"";"itb_plan_spending_1763";"";"";"";""
"";"itb_plan_spending_1764";"";"";"";""
"";"itb_plan_spending_1765";"";"";"";""
"";"itb_plan_spending_1766";"";"";"";""
"";"itb_plan_spending_1767";"";"";"";""
"";"itb_plan_spending_1768";"";"";"";""
"";"itb_plan_spending_1769";"";"";"";""
"";"itb_plan_spending_1770";"";"";"";""
"";"itb_plan_spending_1771";"";"";"";""
"";"itb_plan_spending_1772";"";"";"";""
"";"itb_plan_spending_1773";"";"";"";""
"";"itb_plan_spending_1774";"";"";"";""
"";"itb_plan_spending_1775";"";"";"";""
"";"itb_plan_spending_1776";"";"";"";""
"";"itb_plan_spending_1777";"";"";"";""
"";"itb_plan_spending_1778";"";"";"";""
"";"itb_plan_spending_1779";"";"";"";""
"";"itb_plan_spending_1780";"";"";"";""
"";"itb_plan_spending_1781";"";"";"";""
"";"itb_plan_spending_1782";"";"";"";""
"";"itb_plan_spending_1783";"";"";"";""
"";"itb_plan_spending_1784";"";"";"";""
"";"itb_plan_spending_1785";"";"";"";""
"";"itb_plan_spending_1786";"";"";"";""
"";"itb_plan_spending_1787";"";"";"";""
"";"itb_plan_spending_1788";"";"";"";""
"";"itb_plan_spending_1789";"";"";"";""
"";"itb_plan_spending_1790";"";"";"";""
"";"itb_plan_spending_1791";"";"";"";""
"";"itb_plan_spending_1792";"";"";"";""
"";"itb_plan_spending_1793";"";"";"";""
"";"itb_plan_spending_1794";"";"";"";""
"";"itb_plan_spending_1795";"";"";"";""
"";"itb_plan_spending_1796";"";"";"";""
"";"itb_plan_spending_1797";"";"";"";""
"";"itb_plan_spending_1798";"";"";"";""
"";"itb_plan_spending_1799";"";"";"";""
"";"itb_plan_spending_1800";"";"";"";""
"";"itb_plan_spending_1801";"";"";"";""
"";"itb_plan_spending_1802";"";"";"";""
"";"itb_plan_spending_1803";"";"";"";""
"";"itb_plan_spending_1804";"";"";"";""
"";"itb_plan_spending_1805";"";"";"";""
"";"itb_plan_spending_1806";"";"";"";""
"";"itb_plan_spending_1807";"";"";"";""
"";"itb_plan_spending_1808";"";"";"";""
"";"itb_plan_spending_1809";"";"";"";""
"";"itb_plan_spending_1810";"";"";"";""
"";"itb_plan_spending_1811";"";"";"";""
"";"itb_plan_spending_1812";"";"";"";""
"";"itb_plan_spending_1813";"";"";"";""
"";"itb_plan_spending_1814";"";"";"";""
"";"itb_plan_spending_1815";"";"";"";""
"";"itb_plan_spending_1816";"";"";"";""
"";"itb_plan_spending_1817";"";"";"";""
"";"itb_plan_spending_1818";"";"";"";""
"";"itb_plan_spending_1819";"";"";"";""
"";"itb_plan_spending_1820";"";"";"";""
"";"itb_plan_spending_1821";"";"";"";""
"";"itb_plan_spending_1822";"";"";"";""
"";"itb_plan_spending_1823";"";"";"";""
"";"itb_plan_spending_1824";"";"";"";""
"";"itb_plan_spending_1825";"";"";"";""
"";"itb_plan_spending_1826";"";"";"";""
"";"itb_plan_spending_1827";"";"";"";""
"";"itb_plan_spending_1828";"";"";"";""
"";"itb_plan_spending_1829";"";"";"";""
"";"itb_plan_spending_1830";"";"";"";""
"";"itb_plan_spending_1831";"";"";"";""
"";"itb_plan_spending_1832";"";"";"";""
"";"itb_plan_spending_1833";"";"";"";""
"";"itb_plan_spending_1834";"";"";"";""
"";"itb_plan_spending_1835";"";"";"";""
"";"itb_plan_spending_1836";"";"";"";""
"";"itb_plan_spending_1837";"";"";"";""
"";"itb_plan_spending_1838";"";"";"";""
"";"itb_plan_spending_1839";"";"";"";""
"";"itb_plan_spending_1840";"";"";"";""
"";"itb_plan_spending_1841";"";"";"";""
"";"itb_plan_spending_1842";"";"";"";""
"";"itb_plan_spending_1843";"";"";"";""
"";"itb_plan_spending_1844";"";"";"";""
"";"itb_plan_spending_1845";"";"";"";""
"";"itb_plan_spending_1846";"";"";"";""
"";"itb_plan_spending_1847";"";"";"";""
"";"itb_plan_spending_1848";"";"";"";""
"";"itb_plan_spending_1849";"";"";"";""
"";"itb_plan_spending_1850";"";"";"";""
"";"itb_plan_spending_1851";"";"";"";""
"";"itb_plan_spending_1852";"";"";"";""
"";"itb_plan_spending_1853";"";"";"";""
"";"itb_plan_spending_1854";"";"";"";""
